Age,Workclass,Final Weight,Education,Education Number,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Class
0.109589,2,0.065452,1,0.533333,0,1,3,0,1,0,0,0.44898,0,0
0.356164,2,0.114573,5,0.6,1,5,2,0,1,0,0,0.602041,0,1
0.109589,2,0.015293,0,0.8,0,1,1,0,0,0,0,0.193878,0,0
0.575342,2,0.043182,3,0.866667,1,3,2,0,1,0,0,0.602041,0,0
0.164384,2,0.098161,6,0.733333,2,3,5,0,0,0,0,0.346939,0,0
0.178082,2,0.03327,4,0.266667,1,7,0,0,0,0,0,0.397959,21,0
0.09589,2,0.018705,5,0.6,1,7,0,3,0,0,0,0.397959,3,0
0.287671,2,0.079951,0,0.8,0,8,3,0,1,0,0,0.397959,0,0
0.273973,1,0.046209,1,0.533333,1,1,2,0,1,0,0,0.602041,0,1
0.123288,2,0.210761,13,0,3,7,3,0,1,0,0.394628,0.397959,20,0
0.178082,2,0.087328,1,0.533333,0,8,5,0,0,0,0,0.397959,0,0
0.767123,4,0.115196,3,0.866667,1,3,2,0,1,0,0,0.091837,17,1
0.178082,2,0.18719,1,0.533333,1,7,2,4,1,0,0,0.397959,0,0
0.219178,2,0.201943,1,0.533333,1,8,2,0,1,0,0,0.397959,0,0
0.39726,2,0.010826,5,0.6,1,5,2,0,1,0,0,0.581633,0,0
0.013699,2,0.018294,2,0.4,0,8,1,0,1,0,0,0.397959,0,0
0.068493,2,0.074698,1,0.533333,0,0,1,0,0,0,0,0.397959,0,0
0.452055,5,0.126401,1,0.533333,1,4,2,4,1,0,0,0.602041,0,0
0.30137,5,0.184087,0,0.8,1,1,2,0,1,0.072981,0,0.397959,0,1
0.068493,2,0.133563,5,0.6,0,4,1,0,1,0,0,0.397959,0,0
0.219178,2,0.228285,1,0.533333,0,0,5,4,0,0,0,0.397959,0,0
0.191781,2,0.249087,1,0.533333,0,2,1,1,0,0,0,0.397959,19,0
0.164384,2,0.116544,0,0.8,0,0,1,0,1,0,0,0.397959,0,0
0.287671,1,0.078562,5,0.6,1,7,2,0,1,0,0,0.44898,0,1
0.09589,2,0.135046,0,0.8,0,4,1,0,0,0,0,0.346939,0,0
0.164384,4,0.119099,1,0.533333,4,11,4,0,0,0,0,0.397959,0,0
0.438356,3,0.056009,3,0.866667,1,0,2,0,1,0,0,0.397959,0,1
0.219178,2,0.149102,7,0.2,1,7,2,0,1,0,0,0.397959,20,0
0.150685,2,0.088615,1,0.533333,0,7,3,0,1,0,0,0.479592,0,0
0.068493,2,0.077788,0,0.8,0,0,1,0,0,0,0,0.602041,0,0
0.273973,2,0.119384,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.178082,2,0.184805,1,0.533333,1,10,2,0,1,0,0,0.5,0,0
0.438356,2,0.012892,7,0.2,1,10,2,0,1,0,0,0.397959,0,0
0.164384,2,0.101302,1,0.533333,1,1,2,0,1,0,0,0.397959,29,0
0.109589,2,0.089783,1,0.533333,4,1,5,0,0,0,0,0.397959,0,0
0.260274,2,0.082429,1,0.533333,3,0,5,0,0,0,0,0.397959,0,0
0.260274,0,0.067772,8,1,0,3,3,0,1,0,0,0.44898,0,0
0.054795,2,0.16126,1,0.533333,0,8,1,0,1,0,0,0.214286,0,0
0.013699,2,0.104229,5,0.6,0,8,1,0,0,0,0,0.295918,0,0
0.178082,4,0.109029,9,0.666667,0,11,3,0,1,0,0,0.397959,0,0
0.369863,2,0.187547,5,0.6,0,0,1,4,0,0,0,0.397959,0,0
0.315068,2,0.014293,5,0.6,1,5,2,0,1,0,0,0.5,0,0
0.356164,2,0.105803,1,0.533333,1,1,2,0,1,0,0,0.438776,0,0
0.383562,2,0.13243,0,0.8,1,1,2,0,1,0,0,0.5,0,1
0.164384,2,0.080368,5,0.6,3,4,1,1,0,0,0,0.255102,7,0
0.315068,2,0.084187,5,0.6,1,0,0,0,0,0,0,0.397959,0,0
0.356164,2,0.652035,5,0.6,1,8,2,0,1,0,0,0.479592,0,0
0.041096,2,0.158251,5,0.6,0,8,3,0,0,0,0,0.193878,0,0
0.205479,0,0.039979,0,0.8,1,9,2,0,1,0,0,0.193878,0,0
0.027397,2,0.072036,5,0.6,0,8,1,0,0,0,0,0.153061,0,0
0.054795,2,0.07126,1,0.533333,0,7,1,0,1,0,0,0.397959,0,0
0.082192,2,0.073201,9,0.666667,1,2,2,0,1,0,0,0.397959,0,0
0.09589,2,0.024489,2,0.4,0,8,3,4,0,0,0,0.397959,0,0
0.479452,2,0.049012,9,0.666667,2,8,3,0,1,0,0,0.316327,0,0
0.027397,2,0.182977,5,0.6,0,8,3,0,1,0,0,0.346939,0,0
0.506849,2,0.0752,5,0.6,1,4,2,0,1,0,0,0.44898,0,1
0.452055,2,0.062784,1,0.533333,2,7,4,0,0,0,0,0.479592,0,0
0.164384,2,0.066455,5,0.6,2,7,3,0,1,0,0,0.397959,0,0
0,2,0.118025,12,0.333333,0,9,1,0,1,0,0,0.091837,0,0
0.410959,2,0.137472,1,0.533333,2,8,5,0,0,0,0,0.367347,3,0
0.39726,2,0.252992,0,0.8,2,3,5,4,0,0,0,0.316327,0,0
0.178082,2,0.111141,5,0.6,1,2,2,0,1,0,0,0.438776,0,0
0.561644,2,0.240447,5,0.6,1,8,0,0,0,0,0,0.295918,0,0
0.424658,2,0.072284,0,0.8,2,3,3,4,0,0,0,0.397959,0,0
0.082192,2,0.140958,5,0.6,0,11,1,0,1,0,0,0.397959,20,0
0.082192,2,0.111518,9,0.666667,0,0,1,0,0,0,0,0.357143,0,0
0.383562,2,0.177361,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.041096,2,0.115712,5,0.6,0,4,1,4,1,0,0,0.193878,0,0
0.123288,2,0.135844,7,0.2,0,7,1,0,1,0,0,0.479592,0,0
0.452055,4,0.082638,0,0.8,0,3,1,0,0,0,0,0.397959,0,1
0.438356,2,0.10382,1,0.533333,1,4,2,0,1,0,0,0.479592,0,1
0.123288,2,0.178237,5,0.6,0,8,4,0,1,0,0,0.397959,32,0
0.410959,2,0.125251,10,0.933333,2,0,3,0,1,0,0,0.397959,0,0
0.191781,2,0.136318,15,0.466667,0,4,3,0,1,0.0465,0,0.5,0,0
0.246575,2,0.092566,1,0.533333,1,10,2,0,1,0,0.399449,0.397959,0,0
0.39726,2,0.303517,5,0.6,1,10,2,0,1,0,0.436639,0.5,0,1
0.150685,1,0.137463,2,0.4,0,10,3,0,1,0,0,0.397959,0,0
0.561644,2,0.188179,5,0.6,1,1,2,0,1,0.076881,0,0.44898,0,1
0.054795,2,0.110445,1,0.533333,0,0,1,0,0,0,0,0.397959,0,0
0.452055,1,0.228069,12,0.333333,2,4,3,0,0,0,0,0.5,0,0
0.191781,2,0.013118,0,0.8,0,3,3,0,0,0,0,0.397959,0,0
0.191781,1,0.186086,0,0.8,1,0,0,0,0,0,0,0.193878,0,0
0.246575,1,0.115062,1,0.533333,1,10,2,0,1,0.03103,0,0.397959,0,1
0.219178,2,0.153915,8,1,1,3,2,0,1,0,0,0.602041,0,1
0.232877,2,0.083164,3,0.866667,1,3,2,0,1,0.076881,0,0.55102,0,1
0.273973,2,0.125741,1,0.533333,1,2,2,0,1,0,0,0.44898,0,1
0.424658,2,0.02381,3,0.866667,1,3,2,0,1,0,0,0.397959,0,1
0.232877,3,0.037216,0,0.8,0,1,5,1,1,0.01471,0,0.397959,1,0
0.09589,2,0.161416,5,0.6,0,1,1,0,1,0,0,0.397959,0,0
0.520548,2,0.111148,1,0.533333,2,13,3,0,0,0,0,0.397959,23,0
0.452055,2,0.122721,1,0.533333,1,9,2,0,1,0,0.424242,0.397959,0,1
0.315068,2,0.133971,0,0.8,1,4,2,0,1,0,0.453857,0.602041,0,1
0.219178,2,0.088555,0,0.8,0,2,3,0,1,0,0,0.295918,0,0
0.465753,3,0.120922,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.178082,2,0.12504,5,0.6,0,7,3,0,1,0,0,0.397959,0,0
0.328767,2,0.104899,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.410959,4,0.110191,9,0.666667,1,1,2,0,1,0,0,0.397959,0,1
0.273973,2,0.072127,0,0.8,4,3,5,0,0,0.04934,0,0.316327,0,1
0.315068,2,0.0895,9,0.666667,1,10,2,0,1,0,0,0.397959,0,0
0.260274,2,0.064302,1,0.533333,1,7,2,0,1,0,0,0.397959,0,0
0.273973,2,0.112638,1,0.533333,1,7,2,4,1,0,0,0.397959,0,0
0.287671,2,0.125147,10,0.933333,4,3,3,0,1,0,0,0.346939,0,1
0.315068,1,0.265729,5,0.6,1,10,2,0,1,0,0,0.5,0,0
0.246575,2,0.330022,0,0.8,2,1,5,0,0,0,0,0.397959,0,0
0.410959,1,0.122567,1,0.533333,1,7,0,0,0,0,0,0.193878,0,1
0.219178,2,0.097735,3,0.866667,1,3,2,0,1,0,0,0.44898,0,1
0.383562,2,0.120561,5,0.6,2,0,3,0,0,0,0,0.397959,0,0
0.246575,1,0.113341,1,0.533333,0,4,5,4,0,0,0,0.377551,5,0
0.205479,2,0.044382,2,0.4,1,0,2,0,1,0,0,0.44898,0,0
0.082192,2,0.12058,5,0.6,1,8,2,4,1,0,0,0.5,0,0
0.027397,2,0.078038,1,0.533333,0,8,1,0,0,0,0,0.142857,0,0
0.041096,2,0.085453,1,0.533333,0,2,1,4,1,0,0,0.346939,0,0
0.369863,5,0.174847,0,0.8,1,4,2,0,1,0,0,0.295918,0,0
0.328767,0,0.146323,1,0.533333,1,0,2,0,1,0.03464,0,0.397959,0,0
0.027397,2,0.208186,5,0.6,0,0,4,0,0,0,0,0.397959,0,0
0.424658,2,0.024857,1,0.533333,2,8,3,0,0,0,0,0.346939,0,0
0.383562,2,0.131171,5,0.6,1,4,2,0,1,0,0,0.653061,0,1
0.315068,2,0.109733,7,0.2,1,8,2,1,1,0,0,0.418367,1,0
0.232877,2,0.129151,1,0.533333,1,10,2,0,1,0,0,0.55102,0,1
0.041096,2,0.096775,5,0.6,0,4,4,3,0,0,0,0.397959,0,0
0.219178,2,0.114279,5,0.6,4,0,5,0,0,0,0,0.397959,0,0
0.178082,2,0.112221,1,0.533333,1,0,1,0,0,0,0,0.193878,0,0
0.082192,2,0.180005,5,0.6,0,2,1,0,1,0,0,0.316327,12,0
0.232877,2,0.068118,12,0.333333,2,8,5,0,0,0,0,0.377551,0,0
0.424658,0,0.049645,5,0.6,1,10,2,0,1,0,0,0.397959,0,1
0.342466,2,0.038531,5,0.6,1,10,2,4,1,0,0,0.397959,0,1
0.068493,2,0.068297,1,0.533333,0,0,1,1,1,0,0,0.397959,0,0
0.589041,1,0.027584,1,0.533333,1,10,2,0,1,0,0,0.418367,0,1
0.342466,2,0.017422,0,0.8,1,1,2,0,1,0,0,0.55102,0,1
0.383562,2,0.031985,0,0.8,4,1,3,0,0,0,0,0.55102,0,0
0.410959,2,0.069603,1,0.533333,2,8,1,0,0,0,0,0.316327,0,0
0.164384,2,0.138681,3,0.866667,1,1,0,0,0,0,0,0.397959,0,1
0.232877,2,0.111506,0,0.8,0,4,3,0,1,0,0,0.377551,0,0
0.232877,2,0.111752,0,0.8,2,3,5,0,0,0,0,0.397959,0,1
0.30137,3,0.270133,1,0.533333,1,0,2,0,1,0,0,0.397959,0,0
0.164384,2,0.055268,5,0.6,2,3,5,0,0,0,0,0.234694,0,0
0.342466,5,0.089615,5,0.6,0,4,3,0,1,0,0,0.602041,0,0
0.424658,2,0.155276,2,0.4,4,8,3,4,0,0,0,0.346939,0,0
0.493151,2,0.404707,0,0.8,1,1,2,4,1,0,0.436639,0.397959,0,1
0.465753,2,0.156936,5,0.6,6,0,5,0,0,0,0,0.44898,0,0
0.369863,1,0.01554,0,0.8,1,6,2,0,1,0,0,0.908163,0,0
0.39726,5,0.115707,9,0.666667,1,1,2,0,1,0,0,0.602041,0,1
0.465753,2,0.088583,8,1,2,10,3,0,0,0.04787,0,0.602041,0,1
0.205479,2,0.177028,5,0.6,0,10,3,0,0,0,0,0.397959,0,0
0.09589,2,0.14697,5,0.6,0,8,3,0,1,0,0,0.44898,0,0
0.219178,2,0.152492,9,0.666667,0,3,5,4,0,0,0,0.255102,0,0
0.410959,1,0.071705,1,0.533333,5,10,2,0,1,0,0,0.908163,0,0
0.643836,1,0.064012,3,0.866667,2,3,3,0,1,0,0,0.5,0,0
0.616438,2,0.096172,0,0.8,1,1,2,0,1,0,0,0.5,0,1
0.479452,2,0.121313,1,0.533333,1,1,2,0,1,0,0,0.397959,0,1
0.30137,2,0.121376,1,0.533333,0,4,3,0,0,0,0,0.397959,17,0
0.342466,2,0.052151,1,0.533333,1,3,2,0,1,0,0,0.479592,0,0
0.287671,3,0.153528,0,0.8,1,4,2,0,1,0.076881,0,0.418367,0,1
0.520548,2,0.167919,7,0.2,1,5,2,0,1,0,0,0.5,0,0
0.342466,2,0.081632,6,0.733333,2,3,3,0,0,0,0,0.234694,0,0
0.178082,2,0.131331,6,0.733333,1,1,0,0,0,0,0,0.5,34,1
0.205479,2,0.115482,4,0.266667,1,10,2,0,1,0,0,0.397959,0,0
0.452055,3,0.104681,2,0.4,0,4,3,4,0,0.03674,0,0.397959,0,0
0.136986,2,0.095055,1,0.533333,0,7,1,1,1,0,0,0.397959,15,0
0.410959,2,0.097373,1,0.533333,1,1,2,0,1,0,0,0.602041,0,0
0.219178,2,0.09706,4,0.266667,2,7,3,0,1,0,0,0.346939,0,0
0.424658,1,0.060204,5,0.6,0,0,3,0,1,0,0,0.397959,0,0
0.082192,2,0.102321,7,0.2,0,8,1,0,1,0,0,0.346939,0,0
0.191781,3,0.218729,0,0.8,1,1,2,0,1,0,0,0.397959,0,1
0.123288,2,0.114989,5,0.6,1,7,2,4,1,0,0,0.397959,0,0
0.60274,1,0.082642,1,0.533333,1,4,2,1,1,0,0,0.632653,10,0
0.452055,2,0.134426,0,0.8,2,4,5,4,1,0,0,0.397959,0,0
0.438356,2,0.106917,9,0.666667,1,3,2,0,1,0,0,0.397959,5,1
0.027397,2,0.176061,1,0.533333,0,8,4,1,1,0,0,0.234694,0,0
0.013699,2,0.026467,2,0.4,0,2,1,0,1,0,0,0.142857,0,0
0.369863,1,0.009769,6,0.733333,1,8,0,0,0,0,0,1,0,0
0.506849,2,0.123806,9,0.666667,1,4,2,0,1,0,0,0.5,0,0
0.246575,0,0.112528,1,0.533333,1,11,2,0,1,0,0,0.397959,0,1
0.136986,0,0.206025,3,0.866667,0,3,3,1,1,0,0,0.193878,11,0
0.452055,5,0.084642,1,0.533333,1,6,2,0,1,0,0,0.5,0,0
0.356164,0,0.148515,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.150685,2,0.105117,5,0.6,2,0,5,0,1,0,0,0.397959,0,0
0.410959,2,0.073244,1,0.533333,1,1,2,0,1,0,0,0.397959,0,0
0.054795,2,0.156941,13,0,0,6,3,0,1,0,0,0.5,20,0
0.178082,2,0.108387,10,0.933333,0,3,3,0,0,0,0,0.44898,0,0
0.027397,2,0.08461,1,0.533333,0,10,1,0,1,0,0,0.44898,0,0
0.315068,2,0.206826,5,0.6,1,8,2,0,1,0,0.340909,0.397959,0,0
0.520548,2,0.117612,3,0.866667,1,4,2,0,1,0,0,0.5,0,1
0.191781,2,0.021346,9,0.666667,2,7,5,0,1,0,0,0.428571,0,0
0.178082,2,0.141708,9,0.666667,2,1,3,0,1,0,0,0.397959,0,0
0.465753,3,0.019372,0,0.8,0,3,3,2,0,0,0,0.428571,0,0
0.232877,2,0.116263,1,0.533333,2,5,1,0,0,0,0,0.397959,0,0
0.575342,2,0.065342,3,0.866667,1,1,2,0,1,0,0,0.44898,0,1
0.452055,2,0.130773,1,0.533333,2,1,5,0,0,0,0,0.377551,0,0
0.164384,2,0.081771,1,0.533333,2,7,5,0,1,0,0,0.397959,0,0
0,0,0.071733,12,0.333333,0,6,1,0,1,0,0,0.397959,0,0
0.09589,2,0.198382,1,0.533333,0,8,1,0,0,0,0,0.295918,0,0
0.30137,2,0.103863,3,0.866667,1,3,0,0,0,0,0.436639,0.173469,0,1
0.205479,2,0.168046,5,0.6,2,2,5,4,1,0,0,0.397959,32,0
0.232877,2,0.160627,1,0.533333,0,7,3,0,0,0,0,0.44898,0,0
0.369863,1,0.076342,1,0.533333,1,3,2,0,1,0,0.436639,0.397959,0,1
0.273973,4,0.078625,5,0.6,2,0,5,0,0,0,0,0.397959,0,0
0.30137,2,0.113722,3,0.866667,1,1,0,0,0,0,0.554408,0.653061,0,1
0.205479,5,0.06877,10,0.933333,1,3,2,0,1,0,0,0.397959,0,1
0.082192,2,0.162907,5,0.6,0,8,3,0,0,0,0,0.27551,0,0
0.383562,3,0.022824,5,0.6,2,0,5,0,1,0,0,0.418367,0,0
0.178082,2,0.0679,2,0.4,2,2,1,0,1,0,0,0.397959,0,0
0.041096,2,0.024114,15,0.466667,2,8,3,0,0,0,0,0.091837,0,0
0.328767,2,0.129511,1,0.533333,1,10,2,0,1,0,0,0.030612,38,0
0.054795,2,0.015371,1,0.533333,0,4,1,0,0,0,0,0.295918,0,0
0.424658,2,0.05363,7,0.2,1,8,2,1,1,0,0,0.295918,11,0
0.191781,2,0.081981,1,0.533333,1,3,2,0,1,0.051781,0,0.44898,0,1
0.232877,2,0.199624,9,0.666667,0,2,3,4,1,0,0,0.397959,0,0
0.109589,2,0.129912,1,0.533333,4,8,5,4,1,0,0,0.397959,0,0
0.328767,1,0.23338,0,0.8,4,10,3,0,1,0,0,0.346939,0,0
0.246575,1,0.1267,10,0.933333,1,3,2,0,1,0,0,0.5,0,1
0.342466,2,0.183833,0,0.8,2,1,5,0,0,0,0,0.397959,0,0
0.232877,1,0.203686,1,0.533333,1,5,2,0,1,0,0,0.755102,20,1
0.369863,2,0.058743,12,0.333333,1,7,2,0,1,0.04386,0,0.602041,0,0
0.205479,2,0.127654,0,0.8,1,1,2,0,1,0,0,0.397959,0,1
0.109589,2,0.115786,5,0.6,0,4,1,1,1,0,0,0.397959,0,0
0.082192,2,0.127425,2,0.4,1,5,2,0,1,0,0,0.5,0,0
0.260274,2,0.108542,10,0.933333,0,3,3,3,1,0,0,0.397959,7,1
0.493151,1,0.015627,0,0.8,0,4,5,0,1,0,0,0.602041,0,1
0.136986,2,0.138937,8,1,0,3,3,0,1,0,0,0.520408,0,0
0.136986,2,0.217263,0,0.8,0,0,3,0,0,0,0,0.653061,0,0
0.547945,2,0.164915,1,0.533333,0,1,3,0,0,0,0,0.44898,0,0
0,2,0.067268,2,0.4,0,4,1,0,0,0,0,0.193878,0,0
0.575342,4,0.153588,1,0.533333,2,0,5,0,0,0,0,0.377551,0,0
0.232877,2,0.081001,1,0.533333,0,8,1,0,0,0,0,0.397959,0,0
0.178082,2,0.066526,12,0.333333,1,5,2,0,1,0,0,0.55102,0,0
0.191781,0,0.165405,6,0.733333,0,0,1,4,0,0,0,0.44898,0,0
0.082192,2,0.048025,5,0.6,0,4,3,0,1,0,0,0.295918,0,0
0.027397,2,0.103255,1,0.533333,0,5,1,0,1,0,0,0.397959,0,0
0.041096,1,0.170612,9,0.666667,0,6,1,0,1,0,0,0.397959,0,0
0.479452,1,0.101938,1,0.533333,2,4,3,0,1,0,0,0.397959,0,0
0.30137,4,0.147625,0,0.8,1,3,2,0,1,0,0,0.5,0,1
0.136986,2,0.234351,1,0.533333,4,8,5,0,0,0,0,0.5,0,0
0.027397,2,0.174795,5,0.6,0,4,3,0,0,0,0,0.346939,0,0
0.287671,4,0.047945,0,0.8,1,3,0,0,0,0,0,0.142857,0,0
0.027397,2,0.25636,1,0.533333,0,2,1,0,1,0,0,0.153061,0,0
0.232877,2,0.124184,0,0.8,1,3,0,0,0,0,0.433196,0.397959,0,1
0.082192,2,0.143057,1,0.533333,1,7,1,0,0,0.02105,0,0.397959,0,0
0.09589,2,0.025846,0,0.8,0,0,3,0,0,0,0,0.397959,0,0
0.068493,2,0.137087,12,0.333333,0,5,3,2,1,0,0,0.846939,0,0
0.383562,2,0.069102,10,0.933333,1,3,2,0,1,0,0,0.602041,0,1
0.383562,2,0.12209,1,0.533333,1,1,2,0,1,0,0,0.602041,0,1
0.424658,2,0.15481,0,0.8,1,1,2,1,1,0,0,0.397959,8,1
0.342466,2,0.021812,0,0.8,1,4,2,0,1,0,0,0.602041,0,0
0.246575,1,0.121717,5,0.6,1,4,2,0,1,0,0,0.5,0,0
0.205479,2,0.102719,1,0.533333,2,8,5,2,0,0,0,0.397959,0,0
0.465753,4,0.08458,1,0.533333,1,1,0,0,0,0,0,0.316327,0,0
0.575342,2,0.074454,5,0.6,1,1,2,0,1,0,0,0.397959,0,1
0.191781,4,0.031471,1,0.533333,0,5,1,0,1,0,0,0.397959,0,0
0.136986,4,0.041952,0,0.8,0,9,3,0,1,0,0,0.5,0,0
0.547945,2,0.115282,6,0.733333,6,0,3,0,0,0,0,0.346939,0,0
0.315068,2,0.133627,1,0.533333,0,8,3,0,1,0,0,0.397959,0,0
0.191781,2,0.131594,1,0.533333,2,7,3,0,1,0,0,0.397959,0,0
0.082192,2,0.115598,7,0.2,0,7,1,0,1,0,0,0.397959,0,0
0.342466,2,0.117339,1,0.533333,4,0,5,0,0,0,0,0.346939,33,0
0.589041,2,0.091813,1,0.533333,1,4,2,0,1,0,0,0.397959,0,0
0.493151,4,0.14224,3,0.866667,0,1,3,0,0,0.143441,0,0.5,0,1
0.136986,2,0.142369,1,0.533333,0,2,1,0,1,0,0,0.397959,0,0
0.191781,2,0.024384,1,0.533333,1,5,2,0,1,0,0,0.44898,0,0
0.164384,0,0.251278,0,0.8,0,10,3,0,1,0,0,0.397959,0,0
0.068493,2,0.024492,0,0.8,0,6,1,0,1,0,0,0.397959,0,0
0.342466,2,0.088807,0,0.8,0,3,3,0,0,0,0.359045,0.377551,0,1
0.630137,5,0.085339,10,0.933333,1,3,2,0,1,0.150242,0,0.5,0,1
0.150685,2,0.161154,1,0.533333,1,4,2,0,1,0,0,0.397959,0,0
0.849315,2,0.07405,5,0.6,1,0,2,0,1,0,0,0.193878,0,0
0.30137,2,0.144148,1,0.533333,1,10,2,0,1,0.072981,0,0.397959,0,1
0.164384,2,0.117313,15,0.466667,0,8,3,3,1,0,0,0.397959,0,0
0.589041,2,0.010595,7,0.2,2,8,3,0,1,0,0,0.397959,0,0
0.561644,2,0.056,15,0.466667,1,8,0,0,0,0,0,0.234694,0,0
0.041096,2,0.06487,6,0.733333,0,8,1,0,0,0,0.506198,0.173469,0,0
0.369863,2,0.121549,1,0.533333,1,5,2,0,1,0,0,0.653061,0,1
0.410959,2,0.166108,1,0.533333,1,5,2,0,1,0,0,0.479592,0,0
0.575342,2,0.12555,1,0.533333,1,11,2,0,1,0,0,0.234694,0,1
0.273973,2,0.203737,3,0.866667,2,1,3,0,1,0,0,0.653061,0,0
0.054795,2,0.072243,1,0.533333,4,7,4,0,1,0,0,0.397959,0,0
0.69863,2,0.144017,9,0.666667,6,1,3,0,0,0,0,0.397959,0,0
0.356164,2,0.156343,5,0.6,1,0,2,0,1,0.050131,0,0.397959,0,0
0.082192,2,0.146446,1,0.533333,0,10,5,0,0,0,0,0.326531,0,0
0.315068,4,0.063455,3,0.866667,0,0,3,0,0,0,0.43067,0.346939,0,0
0.383562,1,0.100975,5,0.6,0,4,1,0,0,0,0,0.346939,0,0
0.068493,2,0.119983,5,0.6,0,9,1,0,1,0,0,0.397959,0,0
0.287671,2,0.128389,0,0.8,1,3,2,0,1,0,0,0.5,0,1
0.09589,2,0.140173,5,0.6,0,4,3,0,1,0,0,0.489796,0,0
0.082192,2,0.116794,1,0.533333,1,4,0,0,0,0,0,0.397959,0,0
0.30137,3,0.128145,5,0.6,1,0,4,0,1,0,0,0.44898,0,1
0.123288,2,0.06111,5,0.6,0,10,3,0,1,0,0,0.397959,0,0
0.09589,2,0.195799,1,0.533333,0,2,5,0,1,0,0,0.397959,0,0
0.068493,2,0.133563,5,0.6,0,0,1,0,1,0,0,0.244898,0,0
0.260274,2,0.062982,0,0.8,1,3,2,0,1,0,0,0.55102,0,0
0.041096,2,0.076382,5,0.6,0,13,1,0,0,0,0,0.193878,0,0
0.013699,2,0.177784,2,0.4,0,8,1,4,1,0,0,0.071429,0,0
0.287671,2,0.081902,0,0.8,1,1,2,0,1,0,0,0.397959,0,1
0.356164,5,0.168889,0,0.8,2,6,3,0,1,0,0,0.346939,0,0
0.342466,2,0.23407,3,0.866667,1,1,2,0,1,0,0,0.397959,0,1
0.246575,2,0.096525,0,0.8,1,1,2,0,1,0,0,0.5,0,1
0.191781,2,0.015684,5,0.6,2,0,3,0,0,0,0,0.44898,0,0
0.767123,2,0.196225,14,0.066667,1,5,2,0,1,0,0.398301,0.193878,0,0
0.205479,2,0.041657,5,0.6,2,1,5,0,0,0,0,0.418367,0,0
0.273973,2,0.0651,3,0.866667,1,1,2,0,1,0.150242,0,0.44898,0,1
0.671233,2,0.139167,1,0.533333,1,2,2,0,1,0,0,0.091837,0,0
0.068493,2,0.098509,1,0.533333,0,8,1,0,0,0,0,0.346939,0,0
0.465753,2,0.129495,9,0.666667,1,4,2,0,1,0,0,0.397959,0,0
0.191781,2,0.109486,1,0.533333,0,8,1,0,1,0,0,0.346939,0,0
0.657534,2,0.093401,1,0.533333,2,0,5,0,0,0,0.506428,0.591837,4,0
0.30137,2,0.29335,1,0.533333,1,10,0,4,0,0,0,0.44898,0,0
0.424658,2,0.076632,5,0.6,1,0,0,0,0,0,0,0.367347,0,0
0.041096,2,0.120987,5,0.6,0,8,3,0,0,0,0,0.397959,0,0
0.424658,2,0.160198,0,0.8,1,4,2,0,1,0.04386,0,0.5,0,1
0.164384,3,0.133283,10,0.933333,1,3,2,0,1,0,0,0.806122,0,0
0.246575,5,0.125024,0,0.8,1,1,2,0,1,0,0,0.44898,0,1
0.191781,2,0.286265,5,0.6,1,5,2,0,1,0,0,0.397959,0,1
0.424658,0,0.074572,1,0.533333,1,11,2,0,1,0,0,0.397959,0,0
0.260274,2,0.084914,9,0.666667,0,9,3,0,1,0,0,0.44898,0,0
0.315068,1,0.014115,1,0.533333,1,6,2,0,1,0,0,0.5,0,0
0.547945,2,0.134746,1,0.533333,1,3,2,0,1,0,0,0.142857,0,0
0.123288,4,0.071683,0,0.8,0,3,3,0,0,0.04865,0,0.346939,0,0
0.273973,0,0.061931,1,0.533333,0,8,1,0,0,0,0,0.397959,0,0
0.657534,2,0.070357,8,1,1,1,2,0,1,0,0,0.397959,0,1
0.123288,1,0.150533,12,0.333333,0,3,3,0,0,0,0,0.316327,0,0
0.342466,2,0.027503,5,0.6,1,9,2,0,1,0,0,0.397959,0,0
0.410959,2,0.390087,3,0.866667,1,1,2,0,1,0,0,0.397959,8,1
0.616438,2,0.068455,7,0.2,2,10,1,0,1,0,0,0.397959,0,0
0.136986,2,0.162739,9,0.666667,0,1,1,0,1,0,0,0.5,0,0
0.808219,1,0.145121,5,0.6,6,4,3,0,1,0,0,0.071429,0,0
0.164384,2,0.170838,0,0.8,0,0,1,0,0,0,0,0.397959,0,0
0.164384,2,0.082076,15,0.466667,1,5,2,0,1,0,0,0.397959,0,1
0.205479,2,0.074265,12,0.333333,0,7,1,0,1,0,0,0.397959,20,0
0.068493,5,0.019344,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.178082,3,0.233292,1,0.533333,0,0,3,4,0,0,0,0.5,0,0
0.356164,4,0.203494,5,0.6,2,0,3,0,0,0,0,0.397959,0,0
0.082192,2,0.053588,0,0.8,1,8,2,0,1,0,0,0.193878,0,0
0.369863,3,0.225326,10,0.933333,1,3,2,0,1,0,0,0.397959,0,1
0.328767,2,0.06896,0,0.8,2,8,3,0,1,0,0,0.397959,0,0
